id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
20	Tsirkhe	Цирхе	41.91513	47.59679	Agul	Lezgic	East Caucasian		Agul	Tsirkhe	Цирхекский	NA	NA	NA	NA	NA	NA	Tsirkhe	aghu1253	#00cc66	#00cc66	2022-03-07
21	Gelinbatan	Гелинбатан	41.94722	48.16722	Agul	Lezgic	East Caucasian		Agul	Fite	Фитинский	NA	NA	NA	NA	NA	NA	Gelinbatan	aghu1253	#00cc66	#00cc66	2022-03-07
23	Ratlub	Ратлуб	42.359268	46.433433	Akhvakh	Andic	East Caucasian		Akhvakh	Southern Akhvakh	Южноахвахский	NA	NA	NA	NA	NA	NA	Ratlub	akhv1239	#9900ff	#9900ff	2022-03-07
24	Tsekob	Цекоб	42.422785	46.450219	Akhvakh	Andic	East Caucasian		Akhvakh	Southern Akhvakh	Южноахвахский	NA	NA	NA	NA	NA	NA	Tsekob	akhv1239	#9900ff	#9900ff	2022-03-07
25	Tlyanub	Тлянуб	42.43568	46.45745	Akhvakh	Andic	East Caucasian		Akhvakh	Southern Akhvakh	Южноахвахский	NA	NA	NA	NA	NA	NA	Tlyanub	akhv1239	#9900ff	#9900ff	2022-03-07
26	Lologonitl'	Лологонитль	42.51398	46.33093	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Lologonitl'	akhv1239	#9900ff	#9900ff	2022-03-07
27	Izano	Изано	42.52735	46.40389	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Izano	akhv1239	#9900ff	#9900ff	2022-03-07
28	Kudiyabroso	Кудиябросо	42.541069	46.377932	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Kudiyabroso	akhv1239	#9900ff	#9900ff	2022-03-07
29	Tad-Magitl'	Тад-магитль	42.550266	46.348953	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Tad-Magitl'	akhv1239	#9900ff	#9900ff	2022-03-07
30	Tsvakilkolo	Цвакилколо	42.55213	46.35351	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Tsvakilkolo	akhv1239	#9900ff	#9900ff	2022-03-07
31	Kvankero	Кванкеро	42.55244	46.3404	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Kvankero	akhv1239	#9900ff	#9900ff	2022-03-07
33	Kvankhidatl'	Кванхидатль	42.65789	46.271742	Andi	Andic	East Caucasian		Andi	Lower Andi	Нижнеандийский	NA	NA	NA	NA	NA	NA	Kvankhidatli	andi1255	#003366	#9900ff	2022-03-07
34	Muni	Муни	42.680242	46.308874	Andi	Andic	East Caucasian		Andi	Lower Andi	Нижнеандийский	NA	NA	NA	NA	NA	NA	Muni	andi1255	#003366	#9900ff	2022-03-07
35	Mekheturi	Мехетури	42.70556	46.2375	Andi	Andic	East Caucasian		Andi	NA	NA	NA	NA	NA	NA	NA	NA	Mekheturi	andi1255	#003366	#9900ff	2022-03-07
36	Shivor	Шивор	42.714662	46.256637	Andi	Andic	East Caucasian		Andi	NA	NA	NA	NA	NA	NA	NA	NA	Shivor	andi1255	#003366	#9900ff	2022-03-07
37	Rushukha	Рушуха	42.71509	46.28112	Andi	Andic	East Caucasian		Andi	NA	NA	NA	NA	NA	NA	NA	NA	Rushukha	andi1255	#003366	#9900ff	2022-03-07
38	Chanko	Чанко	42.717936	46.246417	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Chanko	andi1255	#003366	#9900ff	2022-03-07
39	Khando	Хандо	42.72694	46.23361	Andi	Andic	East Caucasian		Andi	NA	NA	NA	NA	NA	NA	NA	NA	Khando	andi1255	#003366	#9900ff	2022-03-07
40	Zilo	Зило	42.731394	46.319223	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Zilo	andi1255	#003366	#9900ff	2022-03-07
41	Tsibilta	Цибилта	42.74322	46.24311	Andi	Andic	East Caucasian		Andi	NA	NA	NA	NA	NA	NA	NA	NA	Tsibilta	andi1255	#003366	#9900ff	2022-03-07
42	Ashali	Ашали	42.76963	46.30878	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Ashali	andi1255	#003366	#9900ff	2022-03-07
43	Rikvani	Риквани	42.782304	46.319372	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Rikvani	andi1255	#003366	#9900ff	2022-03-07
44	Andi	Анди	42.7856	46.2639	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Andi	andi1255	#003366	#9900ff	2022-03-07
45	Gunkha	Гунха	42.78968	46.28275	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Gunkha	andi1255	#003366	#9900ff	2022-03-07
46	Gagatli	Гагатли	42.800361	46.292645	Andi	Andic	East Caucasian		Andi	Upper Andi	Верхнеандийский	NA	NA	NA	NA	NA	NA	Gagatli	andi1255	#003366	#9900ff	2022-03-07
50	Kubatl'	Кубатль	42.03659	46.85973	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Kubatl'	arch1244	#99cc00	#00cc66	2022-03-07
51	Alchunib	Алчуниб	42.05196	46.86943	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Alchunib	arch1244	#99cc00	#00cc66	2022-03-07
52	Khilikh	Хилих	42.05838	46.88751	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Khilikh	arch1244	#99cc00	#00cc66	2022-03-07
53	Keserib	Кесериб	42.0647	46.888	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Keserib	arch1244	#99cc00	#00cc66	2022-03-07
54	Archib	Арчиб	42.0664	46.8678	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Archib	arch1244	#99cc00	#00cc66	2022-03-07
55	Kalib	Калиб	42.07054	46.86002	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Kalib	arch1244	#99cc00	#00cc66	2022-03-07
56	Khitab	Хитаб	42.07538	46.867234	Archi	Lezgic	East Caucasian		Archi	NA	NA	NA	NA	NA	NA	NA	NA	Khitab	arch1244	#99cc00	#00cc66	2022-03-07
103	Kusur	Кусур	41.781293	46.949207	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Kusur	Кусурский	NA	NA	NA	NA	Kusur	avar1256	#009999	#009999	2022-03-07
105	Kamilukh	Камилух	41.90911	46.63101	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Kamilukh	avar1256	#009999	#009999	2022-03-07
106	Genekolob	Генеколоб	41.916992	46.600199	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Genekolob	avar1256	#009999	#009999	2022-03-07
107	Gerel'	Герель	41.94451	46.551888	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Gerel'	avar1256	#009999	#009999	2022-03-07
108	Betel'da	Бетельда	41.95077	46.54164	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Betel'da	avar1256	#009999	#009999	2022-03-07
109	Gortnob	Гортноб	41.962665	46.525604	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Gortnob	avar1256	#009999	#009999	2022-03-07
110	Ul'geb	Ульгеб	41.964253	46.523688	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Ul'geb	avar1256	#009999	#009999	2022-03-07
111	Salda	Салда	41.97497	46.50848	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Salda	avar1256	#009999	#009999	2022-03-07
112	Choroda	Чорода	41.98096	46.49696	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский	NA	NA	Choroda	avar1256	#009999	#009999	2022-03-07
113	Gagar	Гагар	41.999252	46.592744	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlyanal	Тлянальский	Gagar	avar1256	#009999	#009999	2022-03-07
114	Tsimguda	Цимгуда	42.01269	46.5665	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlyanal	Тлянальский	Tsimguda	avar1256	#009999	#009999	2022-03-07
115	Tokhota	Тохота	42.0178	46.4639	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Tokhota	avar1256	#009999	#009999	2022-03-07
116	Tlyanada	Тлянада	42.02864	46.51038	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tlyanada	avar1256	#009999	#009999	2022-03-07
117	Saniorta	Саниорта	42.03195	46.44246	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Saniorta	avar1256	#009999	#009999	2022-03-07
118	Nitilsukh	Нитилсух	42.04732	46.42938	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Nitilsukh	avar1256	#009999	#009999	2022-03-07
119	Talsukh	Талсух	42.04741	46.40589	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Talsukh	avar1256	#009999	#009999	2022-03-07
120	Garakolob	Гараколоб	42.048887	46.455015	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Garakolob	avar1256	#009999	#009999	2022-03-07
121	Ritlyab	Ритляб	42.05087	46.71917	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Ritlyab	avar1256	#009999	#009999	2022-03-07
122	Rosnob	Росноб	42.055	46.41194	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Rosnob	avar1256	#009999	#009999	2022-03-07
123	Tsumilukh	Цумилух	42.05974	46.41242	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tsumilukh	avar1256	#009999	#009999	2022-03-07
124	Nikar	Никар	42.0737	46.406903	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Nikar	avar1256	#009999	#009999	2022-03-07
125	Barnab	Барнаб	42.07964	46.37894	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Barnab	avar1256	#009999	#009999	2022-03-07
126	Sikar	Сикар	42.07966	46.41127	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	NA	NA	Sikar	avar1256	#009999	#009999	2022-03-07
127	Khamar	Хамар	42.095868	46.383695	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Khamar	avar1256	#009999	#009999	2022-03-07
128	Kutlab	Кутлаб	42.09663	46.32982	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Kutlab	avar1256	#009999	#009999	2022-03-07
129	Goab	Гоаб	42.097185	46.738407	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Goab	avar1256	#009999	#009999	2022-03-07
130	Nadar	Надар	42.09736	46.36025	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Nadar	avar1256	#009999	#009999	2022-03-07
131	Khadiyal	Хадиял	42.0989	46.4653	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Khadiyal	avar1256	#009999	#009999	2022-03-07
132	Chitab	Читаб	42.10412	46.86914	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Chitab	avar1256	#009999	#009999	2022-03-07
133	Tilutl'	Тилутль	42.109079	46.350054	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tilutl'	avar1256	#009999	#009999	2022-03-07
134	Tadiyal	Тадиял	42.11099	46.4823	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	NA	NA	Tadiyal	avar1256	#009999	#009999	2022-03-07
135	Kardib	Кардиб	42.111443	46.514655	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	NA	NA	Kardib	avar1256	#009999	#009999	2022-03-07
136	Tokh-Orda	Тох-Орда	42.11174	46.35982	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tokh-Orda	avar1256	#009999	#009999	2022-03-07
137	Gindib	Гиндиб	42.11296	46.50397	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	NA	NA	Gindib	avar1256	#009999	#009999	2022-03-07
138	Gilib	Гилиб	42.1169	46.7761	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Gilib	avar1256	#009999	#009999	2022-03-07
139	Ukal	Укал	42.12163	46.34771	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Ukal	avar1256	#009999	#009999	2022-03-07
140	Karanub	Карануб	42.12262	46.81777	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Karanub	avar1256	#009999	#009999	2022-03-07
141	Doronub	Доронуб	42.124689	46.809427	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Doronub	avar1256	#009999	#009999	2022-03-07
142	Chanab	Чанаб	42.125345	46.90434	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Chanab	avar1256	#009999	#009999	2022-03-07
143	Kutikh	Кутих	42.12587	46.78902	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	NA	NA	NA	NA	Kutikh	avar1256	#009999	#009999	2022-03-07
144	Dusrakh	Дусрах	42.1275	46.8792	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Dusrakh	avar1256	#009999	#009999	2022-03-07
145	Chvadab	Чвадаб	42.13028	46.87639	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Chvadab	avar1256	#009999	#009999	2022-03-07
146	Kosroda	Косрода	42.13141	46.85829	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Kosroda	avar1256	#009999	#009999	2022-03-07
147	Gendukh	Гендух	42.13476	46.403084	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Gendukh	avar1256	#009999	#009999	2022-03-07
148	Gvedysh	Гведыш	42.13591	46.41437	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский	NA	NA	Gvedysh	avar1256	#009999	#009999	2022-03-07
149	Tlyarobazutl'	Тляробазутль	42.14039	46.77575	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tlyarobazutl'	avar1256	#009999	#009999	2022-03-07
150	Nukush	Нукуш	42.1492	46.80579	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Nukush	avar1256	#009999	#009999	2022-03-07
151	Tsemer	Цемер	42.15195	46.75296	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Tsemer	avar1256	#009999	#009999	2022-03-07
152	Mogrob	Могроб	42.15672	46.86521	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Mogrob	avar1256	#009999	#009999	2022-03-07
153	Irib	Ириб	42.1606	46.8169	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Irib	avar1256	#009999	#009999	2022-03-07
154	Childa	Чилда	42.16328	46.34734	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский	NA	NA	Childa	avar1256	#009999	#009999	2022-03-07
155	Anada	Анада	42.17306	46.36917	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Anada	avar1256	#009999	#009999	2022-03-07
156	Baginub	Багинуб	42.1743	46.88159	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский	NA	NA	Baginub	avar1256	#009999	#009999	2022-03-07
157	Khinub	Хинуб	42.17454	46.82406	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Khinub	avar1256	#009999	#009999	2022-03-07
158	Kuchrab	Кучраб	42.17506	46.90244	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский	NA	NA	Kuchrab	avar1256	#009999	#009999	2022-03-07
159	Khidib	Хидиб	42.17812	46.36299	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Khidib	avar1256	#009999	#009999	2022-03-07
160	Tlobzoda	Тлобзода	42.17944	46.37111	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Tlobzoda	avar1256	#009999	#009999	2022-03-07
161	Khurukh	Хурух	42.18441	46.85807	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский	NA	NA	Khurukh	avar1256	#009999	#009999	2022-03-07
162	Rul'dab	Рульдаб	42.18472	46.85028	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский	NA	NA	Rul'dab	avar1256	#009999	#009999	2022-03-07
163	Khuty	Хуты	42.1875	47.07	Lak	Lak	East Caucasian		Lak	NA	NA	NA	NA	NA	NA	NA	NA	Khuty	lakk1252	#cc9900	#cc9900	2022-03-07
164	Katroso	Катросо	42.188329	46.33021	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Katroso	avar1256	#009999	#009999	2022-03-07
165	Antsukh	Анцух	42.1892	46.3397	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Antsukh	avar1256	#009999	#009999	2022-03-07
166	Gebguda	Гебгуда	42.190026	46.354817	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Gebguda	avar1256	#009999	#009999	2022-03-07
167	Chadakolob	Чадаколоб	42.19182	46.31981	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Chadakolob	avar1256	#009999	#009999	2022-03-07
168	Khorta	Хорта	42.19329	46.35976	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Khorta	avar1256	#009999	#009999	2022-03-07
169	Chododa	Чодода	42.193439	46.314784	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Chadakolob	Чадаколобский	NA	NA	Chododa	avar1256	#009999	#009999	2022-03-07
170	Noyrukh	Нойрух	42.193895	46.38005	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Noyrukh	avar1256	#009999	#009999	2022-03-07
171	Magar	Магар	42.19546	46.843669	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский	NA	NA	Magar	avar1256	#009999	#009999	2022-03-07
172	Mukutl'	Мукутль	42.19562	46.861381	Avar	Avar	East Caucasian		Avar	NA	NA	NA	NA	NA	NA	NA	NA	Mukutl'	avar1256	#009999	#009999	2022-03-07
173	Zhazhada	Жажада	42.197157	46.424903	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Zhazhada	avar1256	#009999	#009999	2022-03-07
174	Mazada	Мазада	42.197896	46.390092	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Mazada	avar1256	#009999	#009999	2022-03-07
175	Nachada	Начада	42.198508	46.448902	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Nachada	avar1256	#009999	#009999	2022-03-07
176	Tinchuda	Тинчуда	42.19861	46.45306	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Tinchuda	avar1256	#009999	#009999	2022-03-07
177	Niklida	Никлида	42.199941	46.406485	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский	NA	NA	Niklida	avar1256	#009999	#009999	2022-03-07
