id	village	rus_village	lat	lon	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	comment
112	Choroda	Чорода	41.98096	46.49696	Avar	Avar	East Caucasian	Dagestan	NA	1928.16076660156	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tomur	Томуринский			Choroda			Ancux	ancu1238	avar1256	#009999	#009999	
113	Gagar	Гагар	41.999252	46.592744	Avar	Avar	East Caucasian	Dagestan	NA	2145.80590820312	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlyanal	Тлянальский	Gagar			Ancux	ancu1238	avar1256	#009999	#009999	
114	Tsimguda	Цимгуда	42.01269	46.5665	Avar	Avar	East Caucasian	Dagestan	NA	2191.39086914062	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlyanal	Тлянальский	Tsimguda			Ancux	ancu1238	avar1256	#009999	#009999	
115	Tokhota	Тохота	42.0178	46.4639	Avar	Avar	East Caucasian	Dagestan	NA	1841.228515625	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Tokhota			Ancux	ancu1238	avar1256	#009999	#009999	
116	Tlyanada	Тлянада	42.02864	46.51038	Avar	Avar	East Caucasian	Dagestan	NA	2059.4892578125	FALSE											Tlyanada					avar1256	#009999	#009999	
117	Saniorta	Саниорта	42.03195	46.44246	Avar	Avar	East Caucasian	Dagestan	NA	2015.05883789063	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Saniorta			Ancux	ancu1238	avar1256	#009999	#009999	
118	Nitilsukh	Нитилсух	42.04732	46.42938	Avar	Avar	East Caucasian	Dagestan	NA	1975.22106933594	FALSE											Nitilsukh					avar1256	#009999	#009999	
119	Talsukh	Талсух	42.04741	46.40589	Avar	Avar	East Caucasian	Dagestan	NA	1846.36840820313	FALSE											Talsukh					avar1256	#009999	#009999	
120	Garakolob	Гараколоб	42.048887	46.455015	Avar	Avar	East Caucasian	Dagestan	NA	2067.20190429687	FALSE											Garakolob					avar1256	#009999	#009999	
121	Ritlyab	Ритляб	42.05087	46.71917	Avar	Avar	East Caucasian	Dagestan	NA	2259.6943359375	FALSE											Ritlyab					avar1256	#009999	#009999	
122	Rosnob	Росноб	42.055	46.41194	Avar	Avar	East Caucasian	Dagestan	NA	1732.82592773438	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский	Tlebel	Тлебельский	Rosnob			Ancux	ancu1238	avar1256	#009999	#009999	
123	Tsumilukh	Цумилух	42.05974	46.41242	Avar	Avar	East Caucasian	Dagestan	NA	2022.12145996094	FALSE											Tsumilukh					avar1256	#009999	#009999	
124	Nikar	Никар	42.0737	46.406903	Avar	Avar	East Caucasian	Dagestan	NA	1785.98681640625	FALSE											Nikar					avar1256	#009999	#009999	
125	Barnab	Барнаб	42.07964	46.37894	Avar	Avar	East Caucasian	Dagestan	NA	1709.30212402344	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Barnab			Ancux	ancu1238	avar1256	#009999	#009999	
126	Sikar	Сикар	42.07966	46.41127	Avar	Avar	East Caucasian	Dagestan	NA	2072.82348632812	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Sikar			Ancux	ancu1238	avar1256	#009999	#009999	
127	Khamar	Хамар	42.095868	46.383695	Avar	Avar	East Caucasian	Dagestan	NA	2037.03881835937	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Khamar			Ancux	ancu1238	avar1256	#009999	#009999	
128	Kutlab	Кутлаб	42.09663	46.32982	Avar	Avar	East Caucasian	Dagestan	NA	1740.69677734375	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Kutlab			Ancux	ancu1238	avar1256	#009999	#009999	
129	Goab	Гоаб	42.097185	46.738407	Avar	Avar	East Caucasian	Dagestan	NA	2287.03784179687	FALSE											Goab					avar1256	#009999	#009999	
130	Nadar	Надар	42.09736	46.36025	Avar	Avar	East Caucasian	Dagestan	NA	1574.46862792969	FALSE											Nadar					avar1256	#009999	#009999	
131	Khadiyal	Хадиял	42.0989	46.4653	Avar	Avar	East Caucasian	Dagestan	NA	1805.21240234375	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Khadiyal			Ancux	ancu1238	avar1256	#009999	#009999	
132	Chitab	Читаб	42.10412	46.86914	Avar	Avar	East Caucasian	Dagestan	NA	1987.51989746094	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chitab			Karax	kara1473	avar1256	#009999	#009999	
133	Tilutl'	Тилутль	42.109079	46.350054	Avar	Avar	East Caucasian	Dagestan	NA	1439.79052734375	FALSE											Tilutl'					avar1256	#009999	#009999	
134	Tadiyal	Тадиял	42.11099	46.4823	Avar	Avar	East Caucasian	Dagestan	NA	2332.18212890625	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Tadiyal			Ancux	ancu1238	avar1256	#009999	#009999	
135	Kardib	Кардиб	42.111443	46.514655	Avar	Avar	East Caucasian	Dagestan	NA	2094.64208984375	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Kardib			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
136	Tokh-Orda	Тох-Орда	42.11174	46.35982	Avar	Avar	East Caucasian	Dagestan	NA	1497.35192871094	FALSE											Tokh-Orda					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
137	Gindib	Гиндиб	42.11296	46.50397	Avar	Avar	East Caucasian	Dagestan	NA	2013.51049804687	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Antsukh	Анцухский	Bukhnada	Бухнадинский			Gindib			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
138	Gilib	Гилиб	42.1169	46.7761	Avar	Avar	East Caucasian	Dagestan	NA	1775.21081542969	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Gilib			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
139	Ukal	Укал	42.12163	46.34771	Avar	Avar	East Caucasian	Dagestan	NA	1427.55297851562	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Ukal			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
140	Karanub	Карануб	42.12262	46.81777	Avar	Avar	East Caucasian	Dagestan	NA	1978.08190917969	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Karanub			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
141	Doronub	Доронуб	42.124689	46.809427	Avar	Avar	East Caucasian	Dagestan	NA	1876.57202148438	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Doronub			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
142	Chanab	Чанаб	42.125345	46.90434	Avar	Avar	East Caucasian	Dagestan	NA	2298.3974609375	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chanab			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
143	Kutikh	Кутих	42.12587	46.78902	Avar	Avar	East Caucasian	Dagestan	NA	1737.69897460938	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский					Kutikh			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
144	Dusrakh	Дусрах	42.1275	46.8792	Avar	Avar	East Caucasian	Dagestan	NA	1872.45385742188	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Dusrakh			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
145	Chvadab	Чвадаб	42.13028	46.87639	Avar	Avar	East Caucasian	Dagestan	NA	1856.01721191406	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Chvadab			Karax	kara1473	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
146	Kosroda	Косрода	42.13141	46.85829	Avar	Avar	East Caucasian	Dagestan	NA	2096.43188476563	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Kosroda			Karax	kara1473	avar1256	#009999	#009999	
147	Gendukh	Гендух	42.13476	46.403084	Avar	Avar	East Caucasian	Dagestan	NA	1751.52648925781	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Gendukh			Ancux	ancu1238	avar1256	#009999	#009999	
148	Gvedysh	Гведыш	42.13591	46.41437	Avar	Avar	East Caucasian	Dagestan	NA	1853.4951171875	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Antsrosunkhada	Анцросунхадинский			Gvedysh			Ancux	ancu1238	avar1256	#009999	#009999	
149	Tlyarobazutl'	Тляробазутль	42.14039	46.77575	Avar	Avar	East Caucasian	Dagestan	NA	1942.02014160156	FALSE											Tlyarobazutl'					avar1256	#009999	#009999	
150	Nukush	Нукуш	42.1492	46.80579	Avar	Avar	East Caucasian	Dagestan	NA	1697.74047851563	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Nukush			Karax	kara1473	avar1256	#009999	#009999	
151	Tsemer	Цемер	42.15195	46.75296	Avar	Avar	East Caucasian	Dagestan	NA	2093.41723632813	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Tsemer			Karax	kara1473	avar1256	#009999	#009999	
152	Mogrob	Могроб	42.15672	46.86521	Avar	Avar	East Caucasian	Dagestan	NA	1958.77600097656	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Mogrob			Karax	kara1473	avar1256	#009999	#009999	
153	Irib	Ириб	42.1606	46.8169	Avar	Avar	East Caucasian	Dagestan	NA	1646.95629882813	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Irib			Karax	kara1473	avar1256	#009999	#009999	
154	Childa	Чилда	42.16328	46.34734	Avar	Avar	East Caucasian	Dagestan	NA	1513.40502929688	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Rissib	Риссибский			Childa			Karax	kara1473	avar1256	#009999	#009999	
155	Anada	Анада	42.17306	46.36917	Avar	Avar	East Caucasian	Dagestan	NA	1882.53393554688	FALSE											Anada					avar1256	#009999	#009999	
156	Baginub	Багинуб	42.1743	46.88159	Avar	Avar	East Caucasian	Dagestan	NA	1917.81408691406	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Baginub			Karax	kara1473	avar1256	#009999	#009999	
157	Khinub	Хинуб	42.17454	46.82406	Avar	Avar	East Caucasian	Dagestan	NA	1703.35925292969	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Khinub			Karax	kara1473	avar1256	#009999	#009999	
158	Kuchrab	Кучраб	42.17506	46.90244	Avar	Avar	East Caucasian	Dagestan	NA	2011.05798339844	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Kuchrab			Karax	kara1473	avar1256	#009999	#009999	
159	Khidib	Хидиб	42.17812	46.36299	Avar	Avar	East Caucasian	Dagestan	NA	1924.07897949219	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khidib			Ancux	ancu1238	avar1256	#009999	#009999	
160	Tlobzoda	Тлобзода	42.17944	46.37111	Avar	Avar	East Caucasian	Dagestan	NA	1894.05444335938	FALSE											Tlobzoda					avar1256	#009999	#009999	
161	Khurukh	Хурух	42.18441	46.85807	Avar	Avar	East Caucasian	Dagestan	NA	1774.28857421875	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Khurukh			Karax	kara1473	avar1256	#009999	#009999	
162	Rul'dab	Рульдаб	42.18472	46.85028	Avar	Avar	East Caucasian	Dagestan	NA	1990.74951171875	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Tlesserukh	Тлессерухский			Rul'dab			Karax	kara1473	avar1256	#009999	#009999	
163	Khuty	Хуты	42.1875	47.07	Lak	Lak	East Caucasian	Dagestan	NA	1740.40795898438	FALSE											Khuty					lakk1252	#cc9900	#cc9900	
164	Katroso	Катросо	42.188329	46.33021	Avar	Avar	East Caucasian	Dagestan	NA	1658.35485839844	FALSE											Katroso					avar1256	#009999	#009999	
165	Antsukh	Анцух	42.1892	46.3397	Avar	Avar	East Caucasian	Dagestan	NA	1336.34020996094	FALSE											Antsukh					avar1256	#009999	#009999	
166	Gebguda	Гебгуда	42.190026	46.354817	Avar	Avar	East Caucasian	Dagestan	NA	1754.84094238281	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Gebguda			Ancux	ancu1238	avar1256	#009999	#009999	
167	Chadakolob	Чадаколоб	42.19182	46.31981	Avar	Avar	East Caucasian	Dagestan	NA	1735.08715820313	FALSE											Chadakolob					avar1256	#009999	#009999	
168	Khorta	Хорта	42.19329	46.35976	Avar	Avar	East Caucasian	Dagestan	NA	2016.37036132812	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khorta			Ancux	ancu1238	avar1256	#009999	#009999	
169	Chododa	Чодода	42.193439	46.314784	Avar	Avar	East Caucasian	Dagestan	NA	1868.45288085938	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Chadakolob	Чадаколобский			Chododa			Ancux	ancu1238	avar1256	#009999	#009999	
170	Noyrukh	Нойрух	42.193895	46.38005	Avar	Avar	East Caucasian	Dagestan	NA	1839.22424316406	FALSE											Noyrukh					avar1256	#009999	#009999	
171	Magar	Магар	42.19546	46.843669	Avar	Avar	East Caucasian	Dagestan	NA	1493.29748535156	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Magar			Karax	kara1473	avar1256	#009999	#009999	
172	Mukutl'	Мукутль	42.19562	46.861381	Avar	Avar	East Caucasian	Dagestan	NA	1776.84460449219	FALSE											Mukutl'					avar1256	#009999	#009999	
173	Zhazhada	Жажада	42.197157	46.424903	Avar	Avar	East Caucasian	Dagestan	NA	1892.42785644531	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Zhazhada			Ancux	ancu1238	avar1256	#009999	#009999	
174	Mazada	Мазада	42.197896	46.390092	Avar	Avar	East Caucasian	Dagestan	NA	1520.76599121094	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Mazada			Ancux	ancu1238	avar1256	#009999	#009999	
175	Nachada	Начада	42.198508	46.448902	Avar	Avar	East Caucasian	Dagestan	NA	1978.2109375	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Nachada			Ancux	ancu1238	avar1256	#009999	#009999	
176	Tinchuda	Тинчуда	42.19861	46.45306	Avar	Avar	East Caucasian	Dagestan	NA	2075.15209960937	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Tinchuda			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
177	Niklida	Никлида	42.199941	46.406485	Avar	Avar	East Caucasian	Dagestan	NA	1930.87561035156	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Niklida			Ancux	ancu1238	avar1256	#009999	#009999	
178	Bezhuda	Бежуда	42.200348	46.479175	Avar	Avar	East Caucasian	Dagestan	NA	2288.99243164062	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Bezhuda			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
179	Rosta	Роста	42.20056	46.39667	Avar	Avar	East Caucasian	Dagestan	NA	1749.47485351563	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Rosta			Ancux	ancu1238	avar1256	#009999	#009999	
180	Khotlob	Хотлоб	42.201243	46.432755	Avar	Avar	East Caucasian	Dagestan	NA	2185.55688476562	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khotlob			Ancux	ancu1238	avar1256	#009999	#009999	
181	Sinida	Синида	42.20341	46.39071	Avar	Avar	East Caucasian	Dagestan	NA	1853.294921875	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Sinida			Ancux	ancu1238	avar1256	#009999	#009999	
182	Saraf	Сараф	42.20373	46.31767	Avar	Avar	East Caucasian	Dagestan	NA	1393.35534667969	FALSE											Saraf					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
183	Khobokh	Хобох	42.204624	46.379234	Avar	Avar	East Caucasian	Dagestan	NA	1521.4111328125	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Khobokh			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
184	Chunib	Чуниб	42.20496	46.82498	Avar	Avar	East Caucasian	Dagestan	NA	1906.23962402344	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Chunib			Karax	kara1473	avar1256	#009999	#009999	
185	Kabasida	Кабасида	42.205771	46.341334	Avar	Avar	East Caucasian	Dagestan	NA	1751.28112792969	FALSE											Kabasida					avar1256	#009999	#009999	
186	Machar	Мачар	42.206556	46.335204	Avar	Avar	East Caucasian	Dagestan	NA	1998.26000976563	FALSE											Machar					avar1256	#009999	#009999	
187	Tseneb	Ценеб	42.206684	46.842652	Avar	Avar	East Caucasian	Dagestan	NA	1687.95959472656	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Karakh	Карахский	Mukratl'	Мукратльский			Tseneb			Karax	kara1473	avar1256	#009999	#009999	
188	Tamuda	Тамуда	42.21001	46.382	Avar	Avar	East Caucasian	Dagestan	NA	1894.44201660156	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Tamuda			Ancux	ancu1238	avar1256	#009999	#009999	
189	Moschob	Мощоб	42.21389	46.79167	Avar	Avar	East Caucasian	Dagestan	NA	2301.80810546875	FALSE											Moschob					avar1256	#009999	#009999	
190	Shidib	Шидиб	42.214353	46.300745	Avar	Avar	East Caucasian	Dagestan	NA	1803.53063964844	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash	Ташский			Shidib			Ancux	ancu1238	avar1256	#009999	#009999	
191	Sodab	Содаб	42.215081	46.81015	Avar	Avar	East Caucasian	Dagestan	NA	1771.49548339844	FALSE											Sodab					avar1256	#009999	#009999	
192	Landa	Ланда	42.218	46.27432	Avar	Avar	East Caucasian	Dagestan	NA	1536.74206542969	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash-Chadakolob	Ташско-чадаколобский			Landa			Ancux	ancu1238	avar1256	#009999	#009999	
