id	village	rus_village	village_altnames	lat	lon	coord_source	settlement_type	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	dialect_comment	villagelang_comment	manual
1993	Kituri	Китури		42.244627	46.019304	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1656.61291503906	FALSE											Kituri					dido1241	#990033	#ff5050			no
1994	Itsirakh	Ицирах		42.244662	45.849585	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1765.32189941406	FALSE											Itsirakh					dido1241	#990033	#ff5050			no
1995	Tsekhok	Цехок		42.24723	45.98528	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1594.41259765625	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский					Tsekhok			Kidero	kide1235	dido1241	#990033	#ff5050			no
1996	Kimyatli	Кимятли		42.2488	45.82303	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1929.25463867188	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский					Kimyatli			Asakh	asak1234	dido1241	#990033	#ff5050			no
1997	Khetokh	Хетох		42.25611	45.97361	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1717.12670898438	FALSE											Khetokh					dido1241	#990033	#ff5050			no
1998	Akdy	Акды		42.25829	45.82798	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2121.26440429688	FALSE											Akdy					dido1241	#990033	#ff5050			no
1999	Azilta	Азилта		42.260166	45.938182	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1986.77307128906	FALSE											Azilta					dido1241	#990033	#ff5050			no
2000	Khora	Хора		42.26028	45.81278	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1783.61279296875	FALSE											Khora					dido1241	#990033	#ff5050			no
2001	Chaatli	Чаатли		42.261724	45.818805	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1970.33911132813	FALSE	korjakov2006	map 11	Tsez	Цезский	Shaitl	Шаитлинский					Chaatli			Shaytl	shay1234	dido1241	#990033	#ff5050			no
2002	Khenokh	Хенох		42.26183	45.96692	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1852.87805175781	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский					Khenokh			Kidero	kide1235	dido1241	#990033	#ff5050			no
2003	Mokok	Мокок		42.2619	45.9008	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1615.97814941406	FALSE	korjakov2006	31	Tsez	Цезский	Kidero	Кидеринский					Mokok			Kidero	kide1235	dido1241	#990033	#ff5050			no
2004	Asakh	Асах		42.26311	45.81684	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1857.06994628906	FALSE	korjakov2006	31	Tsez	Цезский	Asakh	Асахский					Asakh		Asakh	asak1234		dido1241	#990033	#ff5050			no
2005	Shiya	Шия		42.26556	45.8025	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1818.88159179688	FALSE											Shiya					dido1241	#990033	#ff5050			no
2006	Shauri	Шаури		42.270484	45.941421	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1466.87194824219	FALSE	korjakov2006	31	Tsez	Цезский	Kidero	Кидеринский					Shauri			Kidero	kide1235	dido1241	#990033	#ff5050			no
2007	Udok	Удок		42.2714	45.79631	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1962.80224609375	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский					Udok			Asakh	asak1234	dido1241	#990033	#ff5050			no
2008	Tsokhok	Цохок		42.27548	45.79457	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2084.02661132813	FALSE											Tsokhok					dido1241	#990033	#ff5050			no
2009	Khebatli	Хебатли		42.2819	45.92585	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2045.81994628906	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский					Khebatli			Kidero	kide1235	dido1241	#990033	#ff5050			no
2010	Galatli	Галатли		42.288201	45.894106	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2029.05493164062	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский					Galatli			Kidero	kide1235	dido1241	#990033	#ff5050			no
2011	Terutli	Терутли		42.28853	45.79295	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2005.13623046875	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский					Terutli			Asakh	asak1234	dido1241	#990033	#ff5050			no
2012	Makhalotli	Махалотли		42.297776	45.796291	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	2028.25830078125	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский					Makhalotli			Asakh	asak1234	dido1241	#990033	#ff5050			no
2013	Khamaitli	Хамаитли		42.31091	45.96217	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1534.92163085938	FALSE	korjakov2006	31	Tsez	Цезский	Shaitl	Шаитлинский					Khamaitli			Shaytl	shay1234	dido1241	#990033	#ff5050			no
2014	Tlyatsuda	Тляцуда		42.34923	45.92493	Legacy data		Tsez	Tsezic	East Caucasian	Daghestan	NA	1569.09985351563	FALSE	korjakov2006	31	Sagada	Сагадинский							Tlyatsuda			Sagadin	saga1261	dido1241	#990033	#ff5050			no
